120.50194064917648,23.969437116161174
120.45182037484796,23.483689683126496
120.62881062716939,23.4421588490509
120.94567167381526,24.785388255678195
121.1463206781329,24.690350287952196
121.35778054002668,23.746015370689488
121.66955560749551,24.600424681430697
120.66212375437537,23.02106621419432
121.72844453346673,25.118112649886463
118.3523190613431,24.446297517911905
119.96661427292206,26.158589610495063
120.91291723859889,24.48753709434186
120.99089638288109,23.854546390288693
121.55667135017993,24.883430100182205
119.58486713782007,23.54359874736794
120.64770465659453,22.482127116058875
120.908113763305,24.231164121555508
120.32126588837245,23.122646031080607
121.56483218839365,25.076410857720496
121.08579429500266,22.849511408410694
121.21237621490919,24.92995336208841
120.36868137171871,23.686931975550296
